 Bandleader , Orchestra , Date , Title , Genre , Singer , Label , Master , Composer , Author , Arranger , Grouping ,Pianist,Bassist,Bandoneons,Strings
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/19/1945,Por La Cuesta Arriba,Tango,Oscar Serpa,Victor,78rpm,Argentino Galván,Carlos Bahr,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums)",Ángel Ramos - Félix Lipesker - Anselmo Esmella,"Elvino Vardaro, Simón Blech, Antonio Casanova , Augusto Frediers, Nerón Ferrazzano (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,6/26/1946,Adiós Pampa Mía,Tango,Oscar Serpa,Victor,78rpm,Francisco Canaro; Mariano Mores,Ivo Pelay,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums)","Ángel Ramos, Julio Ahumada - Hamlet Calise","Domingo Varela Conte, Antonio Casanova, José Amatriain, Oberti, Nerón Ferrazzano (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,6/26/1946,Eras El Amor,Tango,Oscar Serpa,Victor,78rpm,Hugo Gutiérrez,Homero Manzi,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums)","Ángel Ramos, Julio Ahumada - Hamlet Calise","Domingo Varela Conte, Antonio Casanova, José Amatriain, Oberti, Nerón Ferrazzano (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,7/26/1946,Fuimos,Tango,Oscar Serpa,Victor,78rpm,José Dames,Homero Manzi,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums)","Ángel Ramos, Julio Ahumada - Hamlet Calise","Domingo Varela Conte, Antonio Casanova, José Amatriain, Oberti, Nerón Ferrazzano (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,7/26/1946,Tango De Arrabal,Tango,Instrumental,Victor,78rpm,Francisco Scorticatti,,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums)","Ángel Ramos, Julio Ahumada - Hamlet Calise","Domingo Varela Conte, Antonio Casanova, José Amatriain, Oberti, Nerón Ferrazzano (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,8/6/1946,La Lluvia Y Yo,Tango,Oscar Serpa,Victor,78rpm,José Tinelli,José Contursi,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums)","Ángel Ramos, Julio Ahumada - Hamlet Calise","Domingo Varela Conte, Antonio Casanova, José Amatriain, Oberti, Nerón Ferrazzano (cello), Nélida Gianneo (harp)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,8/6/1946,Levanta Tu Corazón,Tango,Oscar Serpa,Victor,78rpm,Venancio Clauso,,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums / vibraphone)","Ángel Ramos, Julio Ahumada - Hamlet Calise","Domingo Varela Conte, Antonio Casanova, José Amatriain, Oberti, Nerón Ferrazzano (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/26/1946,Hermana,Tango,Oscar Serpa,Victor,78rpm,Lucio Demare,Homero Manzi,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums / vibraphone)","Ángel Ramos, Julio Ahumada - Hamlet Calise","Domingo Varela Conte, Antonio Casanova, José Amatriain, Oberti, Nerón Ferrazzano (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/26/1946,Sin Palabras,Tango,Oscar Serpa,Victor,78rpm,Mariano Mores,Enrique Discépolo,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums / vibraphone)","Ángel Ramos, Julio Ahumada - Hamlet Calise","Domingo Varela Conte, Antonio Casanova, José Amatriain, Oberti, Nerón Ferrazzano (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,9/11/1947,El Choclo,Tango,Instrumental,Victor,78rpm,Ángel Villoldo,,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums / vibraphone)","Ángel Ramos, Julio Ahumada - Hamlet Calise","Domingo Varela Conte, Antonio Casanova, José Amatriain, Oberti"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,9/11/1947,La Última Noche,Tango,Pedro Vargas,Victor,78rpm,Bobby Collazo,Bobby Collazo,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums / vibraphone)","Ángel Ramos, Julio Ahumada - Hamlet Calise","Domingo Varela Conte, Antonio Casanova, José Amatriain, Oberti"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,7/16/1948,Por Calles Muertas,Tango,Osvaldo Cordó,Victor,78rpm,Sebastián Lombardo,José Contursi,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums / vibraphone)","Mariano Rodas, Julio Ahumada - Hamlet Calise","Domingo Varela Conte, Antonio Casanova, José Amatriain, Oberti"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,7/16/1948,Potrero,Tango,Roberto Ray,Victor,78rpm,Santos Lipesker,A. Bergman,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums / vibraphone)","Mariano Rodas, Julio Ahumada - Hamlet Calise","Domingo Varela Conte, Antonio Casanova, José Amatriain, Oberti"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,7/20/1948,Cafetín De Buenos Aires,Tango,Osvaldo Cordó,Victor,78rpm,Enrique Discépolo,,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums / vibraphone)","Mariano Rodas, Julio Ahumada - Hamlet Calise","Domingo Varela Conte, Antonio Casanova, José Amatriain, Oberti"
 Osvaldo Fresedo , Osvaldo Fresedo y su Gran Orquesta Argentina ,"20,666.00", Vida Mía , Tango , Dizzy Gillespie , Orion-Rendezvous , Tape , Osvaldo Fresedo , Emilio Fresedo ,, 52-57 Odeon records ,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano, Dizzy Gillespie (Cornet)","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,9/29/1948,Motivo De Vals,Vals,Osvaldo Cordó,Victor,78rpm,Horacio Salgán,Carlos Bahr,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums / vibraphone)","Mariano Rodas, Julio Ahumada - Hamlet Calise","Domingo Varela Conte, Antonio Casanova, José Amatriain, Oberti"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,9/29/1948,Pampero,Tango,Roberto Ray,Victor,78rpm,Osvaldo Fresedo,Edmundo Bianchi,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums / vibraphone)","Mariano Rodas, Julio Ahumada - Hamlet Calise","Domingo Varela Conte, Antonio Casanova, José Amatriain, Oberti"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,9/29/1948,Tras Un Sueño,Tango,Roberto Ray,Victor,78rpm,Dante Ferri,Eugenio Majul,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums / vibraphone)","Mariano Rodas, Julio Ahumada - Hamlet Calise","Domingo Varela Conte, Antonio Casanova, José Amatriain, Oberti"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,9/29/1948,Y La Perdí,Tango,Roberto Ray,Victor,78rpm,Antonio Rodio,José Contursi,,45-48 / Barbado Piano,Emilio Barbato,"Raúl Muñoz, De Lucca (drums / vibraphone)","Mariano Rodas, Julio Ahumada - Hamlet Calise","Domingo Varela Conte, Antonio Casanova, José Amatriain, Oberti"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,10/25/1950,Mi Viejo Reloj,Tango,Instrumental,Columbia,78rpm,Osvaldo Fresedo,,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,10/25/1950,Para Lucirse,Tango,Instrumental,Columbia,78rpm,Astor Piazzolla,,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/29/1950,A La Parrilla,Tango,Instrumental,Columbia,78rpm,Carlos Figari,,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/29/1950,Del Tiempo De Gardel,Tango,Armando Garrido,Columbia,78rpm,Roberto Pansera,Homero Cárpena,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,12/9/1950,La Calle Maldita,Tango,Armando Garrido,Columbia,78rpm,Martín Darré,Roberto Lambertucci,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,12/9/1950,Tu Piel De Jazmín,Tango,Roberto Ray,Columbia,78rpm,Mariano Mores,José Contursi,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,12/19/1950,La Puñalada,Milonga,Instrumental,Columbia,78rpm,Pintín Castellanos,Celedonio Flores,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,12/19/1950,"Vamos, Vamos, Zaino Viejo",Tango,Armando Garrido,Columbia,78rpm,Fernando Tell,Victorino Velázquez,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,5/31/1951,Dejame Soñar,Tango,Armando Garrido,Columbia,78rpm,Eduardo Scalise,Lito Bayardo,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,5/31/1951,Prepárense,Tango,Instrumental,Columbia,78rpm,Astor Piazzolla,,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,6/13/1951,Discepolín,Tango,Héctor Pacheco,Columbia,78rpm,Aníbal Troilo,Homero Manzi,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,6/13/1951,Una Y Mil Veces,Tango,Armando Garrido,Columbia,78rpm,Roberto Pérez Prechi,Alberto Leiva,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,8/9/1951,N. P.,Tango,Héctor Pacheco,Columbia,78rpm,Juan Riverol,Francisco Loicano,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,8/9/1951,Paisaje,Tango,Armando Garrido,Columbia,78rpm,Enrique Delfino,Juan Reyes,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,9/3/1951,Daño,Tango,Héctor Pacheco,Columbia,78rpm,Suemblado Bontempi,Cayetano Morselli,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,9/3/1951,La Trampera,Milonga,Instrumental,Columbia,78rpm,Aníbal Troilo,,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/21/1951,Sombra De Humo,Tango,Armando Garrido,Columbia,78rpm,Roberto Pansera,Homero Cárpena,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/21/1951,Tanguango,Tango,Instrumental,Columbia,78rpm,Astor Piazzolla,,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,5/13/1952,Contratiempo,Tango,Instrumental,Columbia,?,Astor Piazzolla,,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,5/13/1952,Ninguna,Tango,Héctor Pacheco,Columbia,?,Raúl Siro,Homero Manzi,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,5/13/1952,Pero Yo Se,Tango,Héctor Pacheco,Columbia,?,Azucena Maizani,Azucena Maizani,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,5/13/1952,Silbando,Tango,Héctor Pacheco,Columbia,?,Sebastián Piana; Cátulo Castillo,José González Castillo,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,7/18/1952,Capricho De Amor,Tango,Héctor Pacheco,Columbia,?,Roberto Pérez Prechi,Horacio Sanguinetti,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,7/18/1952,La Copa Del Olvido,Tango,Héctor Pacheco,Columbia,?,Enrique Delfino,Alberto Vacarezza,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,8/21/1952,Pampero,Tango,Héctor Pacheco,Columbia,?,Osvaldo Fresedo,Edmundo Bianchi,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
 Osvaldo Fresedo , Osvaldo Fresedo y su Gran Orquesta Argentina ,"21,073.00", Sollozos , Tango , Carlos Barrios , Odeon , Tape , Osvaldo Fresedo , Emilio Fresedo ,, 52-57 Odeon records ,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,9/18/1952,La Casita De Mis Viejos,Tango,Héctor Pacheco,Columbia,?,Juan Carlos Cobián,Enrique Cadícamo,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
 Osvaldo Fresedo , Osvaldo Fresedo y su Gran Orquesta Argentina ,"22,423.00", Tango Mío , Tango , Carlos Barrios , CBS Columbia , Tape-S , Osvaldo Fresedo , Emilio Fresedo ,, 59-80 / Final years , José Márquez / Roberto Cicaré ," Domingo Donnaruma,  José Pugliano (percussion) "," Roberto Pérez Prechi, José Appendino, Pedro Vidaurre "," Manolo Baya, Elvino Vardaro, Juan Scaffino, Pedro Lopérfido, José Nieso, Enrique Francini, Enrique Bourguet (cello) "
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,10/16/1952,Fugitiva,Tango,Héctor Pacheco,Columbia,?,Astor Piazzolla,Juan Lamadrid,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,10/16/1952,Patotero Sentimental,Tango,Héctor Pacheco,Columbia,?,Manuel Jovés,Manuel Romero,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,10/16/1952,Solo De Bandoneón,Tango,Héctor Pacheco,Columbia,?,Enrique Cadícamo,,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,10/16/1952,Sosteniendo Recuerdos,Tango,Héctor Pacheco,Columbia,?,Lucio Demare,Homero Manzi,,50-52 / Columbia Records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/21/1952,A Todo Trapo,Milonga,Instrumental,Odeon,?,Graciano Gómez,,,52-57 Odeon records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/21/1952,Lo Han Visto Con Otra,Tango,Héctor Pacheco,Odeon,?,Horacio Pettorosi,,,52-57 Odeon records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/21/1952,Nostalgias,Tango,Héctor Pacheco,Odeon,?,Juan Carlos Cobián,Enrique Cadícamo,,52-57 Odeon records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,11/21/1952,Viejo Malevo,Tango,Héctor Pacheco,Odeon,?,German Teisseire,Diego Perkins,,52-57 Odeon records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,12/18/1952,Adiós Muchachos,Tango,Héctor Pacheco,Odeon,?,Julio Sanders,César Vedani,,52-57 Odeon records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
Osvaldo Fresedo,Osvaldo Fresedo y su Gran Orquesta Argentina,12/18/1952,Mi Adorable Desconocida,Tango,Héctor Pacheco,Odeon,?,Bobby Capó,,,52-57 Odeon records,Eduardo “Lalo” Scalise,Raúl Muñoz,"Roberto Pansera, Mariano Rodas, Américo Caggiano","Domingo Varela Conte, Pedro Lopérfido, José Amatriain, Antonio Casanova, Ángel Bodas, Enrique Bourguet (cello)"
